run,layer,lag_dumps,lag_steps,t,c_forward,c_backward,asymmetry
A,3,-3,-75,200,0.7721307743681429,0.8954365601680699,-0.12330578579992701
A,3,-3,-75,225,0.7576687079383697,0.8807045273005611,-0.12303581936219143
A,3,-3,-75,250,0.723835292727443,0.8919810289982911,-0.16814573627084817
A,3,-3,-75,275,0.6834096465885486,0.8665068144669571,-0.18309716787840846
A,3,-3,-75,300,0.6391100358535192,0.7699583886516517,-0.13084835279813245
A,3,-3,-75,325,0.6968546682164592,0.8215042216491467,-0.12464955343268747
A,3,-3,-75,350,0.5875589877465337,0.7080913738244679,-0.12053238607793415
A,3,-3,-75,375,0.5831124388517043,0.7089930905439562,-0.12588065169225193
A,3,-3,-75,400,0.6152847057940057,0.706172571857333,-0.09088786606332722
A,3,-3,-75,425,0.5309223762418345,0.5803817994058197,-0.04945942316398522
A,3,-2,-50,125,0.840353734163532,0.9441794247572957,-0.10382569059376368
A,3,-2,-50,150,0.8506041880077628,0.965641650091937,-0.1150374620841742
A,3,-2,-50,175,0.847344129187586,0.9308776126910051,-0.08353348350341916
A,3,-2,-50,200,0.8205277510777423,0.9276201486634956,-0.10709239758575329
A,3,-2,-50,225,0.8028515625871651,0.9078070629329376,-0.1049555003457725
A,3,-2,-50,250,0.7846754124368094,0.8934066027639677,-0.10873119032715828
A,3,-2,-50,275,0.732789988499286,0.8543197597529858,-0.12152977125369979
A,3,-2,-50,300,0.6550265345155478,0.7715556038610203,-0.11652906934547247
A,3,-2,-50,325,0.7176960616599567,0.7971881766687435,-0.07949211500878683
A,3,-2,-50,350,0.6522050159052208,0.7245690177246115,-0.07236400181939062
A,3,-2,-50,375,0.5848524900473521,0.680961272732645,-0.09610878268529288
A,3,-2,-50,400,0.6310819885119684,0.6907496134728192,-0.05966762496085076
A,3,-2,-50,425,0.5229802514465488,0.5917111214219214,-0.06873086997537259
A,3,-2,-50,450,0.5474020487083788,0.6069384395993634,-0.059536390890984614
A,3,-1,-25,100,0.901746982449169,0.9669218410336125,-0.0651748585844435
A,3,-1,-25,125,0.9098707131164651,0.9792091020776735,-0.06933838896120847
A,3,-1,-25,150,0.8981591485798326,0.956520660638716,-0.0583615120588834
A,3,-1,-25,175,0.915161976297409,0.94927009322595,-0.03410811692854099
A,3,-1,-25,200,0.8532828430597543,0.9309910211276599,-0.07770817806790553
A,3,-1,-25,225,0.8459689876886463,0.8999949689559021,-0.054025981267255885
A,3,-1,-25,250,0.8173944287825892,0.8733652375797027,-0.05597080879711358
A,3,-1,-25,275,0.78811928249511,0.8441169407190927,-0.05599765822398273
A,3,-1,-25,300,0.696471915466878,0.7406972397885044,-0.0442253243216264
A,3,-1,-25,325,0.7344447455727979,0.7975232652090328,-0.0630785196362349
A,3,-1,-25,350,0.6652566858109925,0.7027600445280592,-0.03750335871706667
A,3,-1,-25,375,0.644968791520601,0.6591966014964978,-0.014227809975896788
A,3,-1,-25,400,0.6335474733505579,0.6928179995083198,-0.05927052615776185
A,3,-1,-25,425,0.5348187573070219,0.5908830297757949,-0.05606427246877299
A,3,-1,-25,450,0.5417126808470287,0.5555069321454186,-0.013794251298389848
A,3,-1,-25,475,0.5451165208644034,0.5476627010350075,-0.00254618017060404
A,3,0,0,75,0.9148613354093367,0.9148613354093367,0.0
A,3,0,0,100,0.9706949984908286,0.9706949984908286,0.0
A,3,0,0,125,0.9432438143007004,0.9432438143007004,0.0
A,3,0,0,150,0.9496017868075134,0.9496017868075134,0.0
A,3,0,0,175,0.9443054562489882,0.9443054562489882,0.0
A,3,0,0,200,0.9174568665627194,0.9174568665627194,0.0
A,3,0,0,225,0.8694274369119231,0.8694274369119231,0.0
A,3,0,0,250,0.8576682630111852,0.8576682630111852,0.0
A,3,0,0,275,0.8126512890756804,0.8126512890756804,0.0
A,3,0,0,300,0.7461800887157704,0.7461800887157704,0.0
A,3,0,0,325,0.7736475197085015,0.7736475197085015,0.0
A,3,0,0,350,0.6730146678434727,0.6730146678434727,0.0
A,3,0,0,375,0.6562160713263957,0.6562160713263957,0.0
A,3,0,0,400,0.6881596321146736,0.6881596321146736,0.0
A,3,0,0,425,0.5436023655632282,0.5436023655632282,0.0
A,3,0,0,450,0.5581301358231298,0.5581301358231298,0.0
A,3,0,0,475,0.5437666206796624,0.5437666206796624,0.0
A,3,0,0,500,0.5627771181617562,0.5627771181617562,0.0
A,3,1,25,100,0.9669218410336125,0.901746982449169,0.0651748585844435
A,3,1,25,125,0.9792091020776735,0.9098707131164651,0.06933838896120847
A,3,1,25,150,0.956520660638716,0.8981591485798326,0.0583615120588834
A,3,1,25,175,0.94927009322595,0.915161976297409,0.03410811692854099
A,3,1,25,200,0.9309910211276599,0.8532828430597543,0.07770817806790553
A,3,1,25,225,0.8999949689559021,0.8459689876886463,0.054025981267255885
A,3,1,25,250,0.8733652375797027,0.8173944287825892,0.05597080879711358
A,3,1,25,275,0.8441169407190927,0.78811928249511,0.05599765822398273
A,3,1,25,300,0.7406972397885044,0.696471915466878,0.0442253243216264
A,3,1,25,325,0.7975232652090328,0.7344447455727979,0.0630785196362349
A,3,1,25,350,0.7027600445280592,0.6652566858109925,0.03750335871706667
A,3,1,25,375,0.6591966014964978,0.644968791520601,0.014227809975896788
A,3,1,25,400,0.6928179995083198,0.6335474733505579,0.05927052615776185
A,3,1,25,425,0.5908830297757949,0.5348187573070219,0.05606427246877299
A,3,1,25,450,0.5555069321454186,0.5417126808470287,0.013794251298389848
A,3,1,25,475,0.5476627010350075,0.5451165208644034,0.00254618017060404
A,3,2,50,125,0.9441794247572957,0.840353734163532,0.10382569059376368
A,3,2,50,150,0.965641650091937,0.8506041880077628,0.1150374620841742
A,3,2,50,175,0.9308776126910051,0.847344129187586,0.08353348350341916
A,3,2,50,200,0.9276201486634956,0.8205277510777423,0.10709239758575329
A,3,2,50,225,0.9078070629329376,0.8028515625871651,0.1049555003457725
A,3,2,50,250,0.8934066027639677,0.7846754124368094,0.10873119032715828
A,3,2,50,275,0.8543197597529858,0.732789988499286,0.12152977125369979
A,3,2,50,300,0.7715556038610203,0.6550265345155478,0.11652906934547247
A,3,2,50,325,0.7971881766687435,0.7176960616599567,0.07949211500878683
A,3,2,50,350,0.7245690177246115,0.6522050159052208,0.07236400181939062
A,3,2,50,375,0.680961272732645,0.5848524900473521,0.09610878268529288
A,3,2,50,400,0.6907496134728192,0.6310819885119684,0.05966762496085076
A,3,2,50,425,0.5917111214219214,0.5229802514465488,0.06873086997537259
A,3,2,50,450,0.6069384395993634,0.5474020487083788,0.059536390890984614
A,3,3,75,150,0.9110736734149145,0.7578482826910956,0.1532253907238189
A,3,3,75,175,0.9072763390972857,0.8101667317233179,0.09710960737396779
A,3,3,75,200,0.8954365601680699,0.7721307743681429,0.12330578579992701
A,3,3,75,225,0.8807045273005611,0.7576687079383697,0.12303581936219143
A,3,3,75,250,0.8919810289982911,0.723835292727443,0.16814573627084817
A,3,3,75,275,0.8665068144669571,0.6834096465885486,0.18309716787840846
A,3,3,75,300,0.7699583886516517,0.6391100358535192,0.13084835279813245
A,3,3,75,325,0.8215042216491467,0.6968546682164592,0.12464955343268747
A,3,3,75,350,0.7080913738244679,0.5875589877465337,0.12053238607793415
A,3,3,75,375,0.7089930905439562,0.5831124388517043,0.12588065169225193
A,3,3,75,400,0.706172571857333,0.6152847057940057,0.09088786606332722
A,3,3,75,425,0.5803817994058197,0.5309223762418345,0.04945942316398522
A,3,4,100,175,0.8299539836363883,0.7652498210432594,0.06470416259312883
A,3,4,100,200,0.8670489216811422,0.7117214960962543,0.15532742558488788
A,3,4,100,225,0.8265394552014033,0.6954790120262294,0.13106044317517385
A,3,4,100,250,0.8566479773976865,0.6783400531756124,0.1783079242220741
A,3,4,100,275,0.8631190876276079,0.6603700696039821,0.20274901802362577
A,3,4,100,300,0.7610633231019007,0.6111836613288452,0.14987966177305556
A,3,4,100,325,0.8131251963177639,0.6388538981652067,0.17427129815255726
A,3,4,100,350,0.7368059762887884,0.5849350026143034,0.151870973674485
A,3,4,100,375,0.6777868897455541,0.5652399292652254,0.11254696048032875
A,3,4,100,400,0.7202583161773733,0.6198801852252287,0.10037813095214465
B,3,-4,-100,175,0.7010154968540332,0.8453533052985832,-0.14433780844455002
B,3,-4,-100,200,0.6520982633319261,0.841100729639374,-0.18900246630744788
B,3,-4,-100,225,0.6324936865085893,0.8707020178033065,-0.2382083312947172
B,3,-4,-100,250,0.5966784563123687,0.8744440420184874,-0.27776558570611865
B,3,-4,-100,275,0.5684820068080527,0.8933006730024696,-0.3248186661944169
B,3,-4,-100,300,0.5715567790134812,0.8149340197179231,-0.2433772407044419
B,3,-4,-100,325,0.6183751605948802,0.8385976974253293,-0.22022253683044912
B,3,-4,-100,350,0.6357428325741331,0.8010879872090853,-0.16534515463495214
B,3,-4,-100,375,0.6385380567287134,0.7980325358938533,-0.1594944791651398
B,3,-4,-100,400,0.6467868132843687,0.795513230066172,-0.14872641678180332
B,3,-3,-75,150,0.7578070273938873,0.9040664651104101,-0.14625943771652283
B,3,-3,-75,175,0.7190095932386373,0.8928472110011711,-0.1738376177625338
B,3,-3,-75,200,0.7611217165743478,0.9187877047897486,-0.1576659882154008
B,3,-3,-75,225,0.6929645153112131,0.8976691739526738,-0.2047046586414607
B,3,-3,-75,250,0.6971512421617416,0.9189955789595907,-0.2218443367978491
B,3,-3,-75,275,0.6217914722197035,0.8859850310058888,-0.2641935587861852
B,3,-3,-75,300,0.6114799079320751,0.8340096471973383,-0.2225297392652632
B,3,-3,-75,325,0.6432333471464009,0.8233604077302487,-0.18012706058384775
B,3,-3,-75,350,0.6466631709008561,0.8167370173657771,-0.17007384646492096
B,3,-3,-75,375,0.6599298067470963,0.8184643776616323,-0.15853457091453593
B,3,-3,-75,400,0.6592854908039303,0.7738051237078135,-0.11451963290388323
B,3,-3,-75,425,0.6392205315339187,0.6809612791157454,-0.041740747581826776
B,3,-2,-50,125,0.8632316960243602,0.9487814961959027,-0.08554980017154246
B,3,-2,-50,150,0.8476250754840332,0.9405050722861164,-0.09287999680208314
B,3,-2,-50,175,0.8072127173252731,0.9536833957825377,-0.14647067845726458
B,3,-2,-50,200,0.7721915568142013,0.9362608685311175,-0.1640693117169162
B,3,-2,-50,225,0.7801960450186,0.9276780676925478,-0.14748202267394783
B,3,-2,-50,250,0.7491374569309317,0.9020715519730795,-0.15293409504214783
B,3,-2,-50,275,0.7174687259056672,0.8831997220030976,-0.16573099609743036
B,3,-2,-50,300,0.6450923272378583,0.8017019576537743,-0.15660963041591602
B,3,-2,-50,325,0.6870252953588902,0.8389259196892925,-0.1519006243304023
B,3,-2,-50,350,0.6674110220877374,0.8217542239782522,-0.15434320189051476
B,3,-2,-50,375,0.6857402714665167,0.7931134740180055,-0.10737320255148874
B,3,-2,-50,400,0.67505582235313,0.7157990809306412,-0.040743258577511154
B,3,-2,-50,425,0.6354660580204469,0.6977167673622895,-0.062250709341842625
B,3,-2,-50,450,0.6284552824111326,0.6596933463212178,-0.031238063910085212
B,3,-1,-25,100,0.9117018174096517,0.9711757942524669,-0.05947397684281519
B,3,-1,-25,125,0.9032757769851032,0.9697636947086514,-0.06648791772354823
B,3,-1,-25,150,0.9219916633388341,0.9731414476097953,-0.051149784270961174
B,3,-1,-25,175,0.8854969215059159,0.9455951987153888,-0.06009827720947292
B,3,-1,-25,200,0.8555457151362373,0.95276031100064,-0.09721459586440262
B,3,-1,-25,225,0.7923265879143373,0.8992610977142881,-0.10693450979995078
B,3,-1,-25,250,0.8235990300386026,0.88200193793659,-0.05840290789798741
B,3,-1,-25,275,0.7736379606533215,0.8335384145083017,-0.05990045385498022
B,3,-1,-25,300,0.7381601553595636,0.8070469518960989,-0.06888679653653529
B,3,-1,-25,325,0.7080915463573093,0.826495228352792,-0.11840368199548268
B,3,-1,-25,350,0.6998495832980564,0.7882380314342059,-0.08838844813614954
B,3,-1,-25,375,0.6907147524711121,0.735523280749859,-0.04480852827874682
B,3,-1,-25,400,0.6985430547913738,0.728224221898701,-0.029681167107327155
B,3,-1,-25,425,0.643092242842366,0.6607429293293144,-0.017650686486948453
B,3,-1,-25,450,0.633994912683391,0.6696960107975767,-0.03570109811418565
B,3,-1,-25,475,0.6758253904614155,0.6751041015468163,0.0007212889145992163
B,3,0,0,75,0.9154793503651124,0.9154793503651124,0.0
B,3,0,0,100,0.9690735180736236,0.9690735180736236,0.0
B,3,0,0,125,0.9638564001983765,0.9638564001983765,0.0
B,3,0,0,150,0.9442497977653375,0.9442497977653375,0.0
B,3,0,0,175,0.9494840635080687,0.9494840635080687,0.0
B,3,0,0,200,0.9118236116258824,0.9118236116258824,0.0
B,3,0,0,225,0.8683140905451714,0.8683140905451714,0.0
B,3,0,0,250,0.8296904584586198,0.8296904584586198,0.0
B,3,0,0,275,0.8340723362295972,0.8340723362295972,0.0
B,3,0,0,300,0.7899138987767946,0.7899138987767946,0.0
B,3,0,0,325,0.7919714585808775,0.7919714585808775,0.0
B,3,0,0,350,0.7133263219171534,0.7133263219171534,0.0
B,3,0,0,375,0.7397034724106542,0.7397034724106542,0.0
B,3,0,0,400,0.6955132385489051,0.6955132385489051,0.0
B,3,0,0,425,0.6889656580855475,0.6889656580855475,0.0
B,3,0,0,450,0.6489230664867071,0.6489230664867071,0.0
B,3,0,0,475,0.6768251795206338,0.6768251795206338,0.0
B,3,0,0,500,0.6566519040067379,0.6566519040067379,0.0
B,3,1,25,100,0.9711757942524669,0.9117018174096517,0.05947397684281519
B,3,1,25,125,0.9697636947086514,0.9032757769851032,0.06648791772354823
B,3,1,25,150,0.9731414476097953,0.9219916633388341,0.051149784270961174
B,3,1,25,175,0.9455951987153888,0.8854969215059159,0.06009827720947292
B,3,1,25,200,0.95276031100064,0.8555457151362373,0.09721459586440262
B,3,1,25,225,0.8992610977142881,0.7923265879143373,0.10693450979995078
B,3,1,25,250,0.88200193793659,0.8235990300386026,0.05840290789798741
B,3,1,25,275,0.8335384145083017,0.7736379606533215,0.05990045385498022
B,3,1,25,300,0.8070469518960989,0.7381601553595636,0.06888679653653529
B,3,1,25,325,0.826495228352792,0.7080915463573093,0.11840368199548268
B,3,1,25,350,0.7882380314342059,0.6998495832980564,0.08838844813614954
B,3,1,25,375,0.735523280749859,0.6907147524711121,0.04480852827874682
B,3,1,25,400,0.728224221898701,0.6985430547913738,0.029681167107327155
B,3,1,25,425,0.6607429293293144,0.643092242842366,0.017650686486948453
B,3,1,25,450,0.6696960107975767,0.633994912683391,0.03570109811418565
B,3,1,25,475,0.6751041015468163,0.6758253904614155,-0.0007212889145992163
B,3,2,50,125,0.9487814961959027,0.8632316960243602,0.08554980017154246
B,3,2,50,150,0.9405050722861164,0.8476250754840332,0.09287999680208314
B,3,2,50,175,0.9536833957825377,0.8072127173252731,0.14647067845726458
B,3,2,50,200,0.9362608685311175,0.7721915568142013,0.1640693117169162
B,3,2,50,225,0.9276780676925478,0.7801960450186,0.14748202267394783
B,3,2,50,250,0.9020715519730795,0.7491374569309317,0.15293409504214783
B,3,2,50,275,0.8831997220030976,0.7174687259056672,0.16573099609743036
B,3,2,50,300,0.8017019576537743,0.6450923272378583,0.15660963041591602
B,3,2,50,325,0.8389259196892925,0.6870252953588902,0.1519006243304023
B,3,2,50,350,0.8217542239782522,0.6674110220877374,0.15434320189051476
B,3,2,50,375,0.7931134740180055,0.6857402714665167,0.10737320255148874
B,3,2,50,400,0.7157990809306412,0.67505582235313,0.040743258577511154
B,3,2,50,425,0.6977167673622895,0.6354660580204469,0.062250709341842625
B,3,2,50,450,0.6596933463212178,0.6284552824111326,0.031238063910085212
B,3,3,75,150,0.9040664651104101,0.7578070273938873,0.14625943771652283
B,3,3,75,175,0.8928472110011711,0.7190095932386373,0.1738376177625338
B,3,3,75,200,0.9187877047897486,0.7611217165743478,0.1576659882154008
B,3,3,75,225,0.8976691739526738,0.6929645153112131,0.2047046586414607
B,3,3,75,250,0.9189955789595907,0.6971512421617416,0.2218443367978491
B,3,3,75,275,0.8859850310058888,0.6217914722197035,0.2641935587861852
B,3,3,75,300,0.8340096471973383,0.6114799079320751,0.2225297392652632
B,3,3,75,325,0.8233604077302487,0.6432333471464009,0.18012706058384775
B,3,3,75,350,0.8167370173657771,0.6466631709008561,0.17007384646492096
B,3,3,75,375,0.8184643776616323,0.6599298067470963,0.15853457091453593
B,3,3,75,400,0.7738051237078135,0.6592854908039303,0.11451963290388323
B,3,3,75,425,0.6809612791157454,0.6392205315339187,0.041740747581826776
B,3,4,100,175,0.8453533052985832,0.7010154968540332,0.14433780844455002
B,3,4,100,200,0.841100729639374,0.6520982633319261,0.18900246630744788
B,3,4,100,225,0.8707020178033065,0.6324936865085893,0.2382083312947172
B,3,4,100,250,0.8744440420184874,0.5966784563123687,0.27776558570611865
B,3,4,100,275,0.8933006730024696,0.5684820068080527,0.3248186661944169
B,3,4,100,300,0.8149340197179231,0.5715567790134812,0.2433772407044419
B,3,4,100,325,0.8385976974253293,0.6183751605948802,0.22022253683044912
B,3,4,100,350,0.8010879872090853,0.6357428325741331,0.16534515463495214
B,3,4,100,375,0.7980325358938533,0.6385380567287134,0.1594944791651398
B,3,4,100,400,0.795513230066172,0.6467868132843687,0.14872641678180332
A,4,-4,-100,175,0.6947775842307086,0.7498851846304416,-0.05510760039973306
A,4,-4,-100,200,0.6545937819503058,0.7799628952065324,-0.12536911325622657
A,4,-4,-100,225,0.6537164468139576,0.7805125292850801,-0.1267960824711225
A,4,-4,-100,250,0.6368810665853593,0.8010270439874111,-0.16414597740205183
A,4,-4,-100,275,0.587669768456307,0.7951698729575868,-0.20750010450127976
A,4,-4,-100,300,0.5074661608503391,0.7211076753767043,-0.21364151452636515
A,4,-4,-100,325,0.48296179851249177,0.6507071731740472,-0.16774537466155548
A,4,-4,-100,350,0.40059831398382856,0.5352518899931068,-0.13465357600927824
A,4,-4,-100,375,0.46628142661556915,0.5282752768650453,-0.06199385024947612
A,4,-4,-100,400,0.46083255679011526,0.5089376882766722,-0.04810513148655693
A,4,-3,-75,150,0.6973217770058019,0.8477490159727009,-0.15042723896689902
A,4,-3,-75,175,0.7398490674984581,0.8344222230291587,-0.09457315553070056
A,4,-3,-75,200,0.6937776533809509,0.8385478409484441,-0.14477018756749327
A,4,-3,-75,225,0.7205614823468667,0.8625532827061253,-0.14199180035925862
A,4,-3,-75,250,0.6883086927270292,0.8414252511036582,-0.15311655837662896
A,4,-3,-75,275,0.6366551244573105,0.8147677418090288,-0.17811261735171824
A,4,-3,-75,300,0.5563323033126175,0.7220460452738459,-0.16571374196122834
A,4,-3,-75,325,0.5188816748446524,0.6504067328175975,-0.13152505797294511
A,4,-3,-75,350,0.43285540637639547,0.5195462898090115,-0.08669088343261605
A,4,-3,-75,375,0.4674564477274642,0.5462030567185487,-0.07874660899108454
A,4,-3,-75,400,0.47080738237510056,0.5229048989976013,-0.05209751662250073
A,4,-3,-75,425,0.3003255041562067,0.32839840603067627,-0.02807290187446959
A,4,-2,-50,125,0.7365593045136998,0.9087125276812953,-0.17215322316759551
A,4,-2,-50,150,0.7944627541414345,0.9138070087586281,-0.11934425461719356
A,4,-2,-50,175,0.7960428376367397,0.8815727204861821,-0.0855298828494424
A,4,-2,-50,200,0.746710968637041,0.892389527371279,-0.14567855873423796
A,4,-2,-50,225,0.764246387152988,0.8793924881788104,-0.11514610102582246
A,4,-2,-50,250,0.7380641255856794,0.8571640302432165,-0.11909990465753717
A,4,-2,-50,275,0.6828874118655055,0.8075115036452081,-0.12462409177970257
A,4,-2,-50,300,0.608265898387055,0.7091180219462816,-0.10085212355922657
A,4,-2,-50,325,0.5543683620205687,0.6349416122153458,-0.08057325019477712
A,4,-2,-50,350,0.4728154217187229,0.5280616227398726,-0.05524620102114969
A,4,-2,-50,375,0.49806035986450486,0.5487767673285635,-0.050716407464058644
A,4,-2,-50,400,0.47022992842465744,0.5409352843976001,-0.07070535597294264
A,4,-2,-50,425,0.2928038312864376,0.3517293348664087,-0.05892550357997112
A,4,-2,-50,450,0.43729411315461286,0.47500318722790197,-0.037709074073289106
A,4,-1,-25,100,0.8669805166925338,0.9479457369979792,-0.0809652203054454
A,4,-1,-25,125,0.8665471707142743,0.9478913102294855,-0.08134413951521113
A,4,-1,-25,150,0.8389596554517353,0.927259548546066,-0.08829989309433062
A,4,-1,-25,175,0.8692689198548034,0.9169348603221267,-0.04766594046732331
A,4,-1,-25,200,0.7973396757321258,0.8788199683674666,-0.08148029263534073
A,4,-1,-25,225,0.8071355955883035,0.8779498536219308,-0.07081425803362729
A,4,-1,-25,250,0.7692735405227493,0.8387844242687928,-0.06951088374604353
A,4,-1,-25,275,0.725871782566897,0.7940205176329104,-0.06814873506601338
A,4,-1,-25,300,0.6352637688231937,0.6888337383323337,-0.05356996950914006
A,4,-1,-25,325,0.5953226613510451,0.6262535738395544,-0.03093091248850932
A,4,-1,-25,350,0.49700316236575903,0.5223513116411761,-0.025348149275417065
A,4,-1,-25,375,0.5371788967688111,0.5560903359076048,-0.018911439138793673
A,4,-1,-25,400,0.5006383486456629,0.5408870257534093,-0.04024867710774638
A,4,-1,-25,425,0.3030549516611067,0.3470312650325726,-0.0439763133714659
A,4,-1,-25,450,0.43074061327572405,0.4495361814168215,-0.018795568141097452
A,4,-1,-25,475,0.3291784959930497,0.31617143815183785,0.013007057841211866
A,4,0,0,75,0.9348932987141884,0.9348932987141884,0.0
A,4,0,0,100,0.9469478612204448,0.9469478612204448,0.0
A,4,0,0,125,0.9173904547280889,0.9173904547280889,0.0
A,4,0,0,150,0.9233931792149137,0.9233931792149137,0.0
A,4,0,0,175,0.8995333296339799,0.8995333296339799,0.0
A,4,0,0,200,0.8699431079816222,0.8699431079816222,0.0
A,4,0,0,225,0.8436310245659601,0.8436310245659601,0.0
A,4,0,0,250,0.8158503988139921,0.8158503988139921,0.0
A,4,0,0,275,0.7598467984158601,0.7598467984158601,0.0
A,4,0,0,300,0.6784825775549066,0.6784825775549066,0.0
A,4,0,0,325,0.6137468430535489,0.6137468430535489,0.0
A,4,0,0,350,0.5290739834180019,0.5290739834180019,0.0
A,4,0,0,375,0.544851580977201,0.544851580977201,0.0
A,4,0,0,400,0.5354985110485235,0.5354985110485235,0.0
A,4,0,0,425,0.3284866153571731,0.3284866153571731,0.0
A,4,0,0,450,0.44048536008120076,0.44048536008120076,0.0
A,4,0,0,475,0.3063143778551287,0.3063143778551287,0.0
A,4,0,0,500,0.36677772004438225,0.36677772004438225,0.0
A,4,1,25,100,0.9479457369979792,0.8669805166925338,0.0809652203054454
A,4,1,25,125,0.9478913102294855,0.8665471707142743,0.08134413951521113
A,4,1,25,150,0.927259548546066,0.8389596554517353,0.08829989309433062
A,4,1,25,175,0.9169348603221267,0.8692689198548034,0.04766594046732331
A,4,1,25,200,0.8788199683674666,0.7973396757321258,0.08148029263534073
A,4,1,25,225,0.8779498536219308,0.8071355955883035,0.07081425803362729
A,4,1,25,250,0.8387844242687928,0.7692735405227493,0.06951088374604353
A,4,1,25,275,0.7940205176329104,0.725871782566897,0.06814873506601338
A,4,1,25,300,0.6888337383323337,0.6352637688231937,0.05356996950914006
A,4,1,25,325,0.6262535738395544,0.5953226613510451,0.03093091248850932
A,4,1,25,350,0.5223513116411761,0.49700316236575903,0.025348149275417065
A,4,1,25,375,0.5560903359076048,0.5371788967688111,0.018911439138793673
A,4,1,25,400,0.5408870257534093,0.5006383486456629,0.04024867710774638
A,4,1,25,425,0.3470312650325726,0.3030549516611067,0.0439763133714659
A,4,1,25,450,0.4495361814168215,0.43074061327572405,0.018795568141097452
A,4,1,25,475,0.31617143815183785,0.3291784959930497,-0.013007057841211866
A,4,2,50,125,0.9087125276812953,0.7365593045136998,0.17215322316759551
A,4,2,50,150,0.9138070087586281,0.7944627541414345,0.11934425461719356
A,4,2,50,175,0.8815727204861821,0.7960428376367397,0.0855298828494424
A,4,2,50,200,0.892389527371279,0.746710968637041,0.14567855873423796
A,4,2,50,225,0.8793924881788104,0.764246387152988,0.11514610102582246
A,4,2,50,250,0.8571640302432165,0.7380641255856794,0.11909990465753717
A,4,2,50,275,0.8075115036452081,0.6828874118655055,0.12462409177970257
A,4,2,50,300,0.7091180219462816,0.608265898387055,0.10085212355922657
A,4,2,50,325,0.6349416122153458,0.5543683620205687,0.08057325019477712
A,4,2,50,350,0.5280616227398726,0.4728154217187229,0.05524620102114969
A,4,2,50,375,0.5487767673285635,0.49806035986450486,0.050716407464058644
A,4,2,50,400,0.5409352843976001,0.47022992842465744,0.07070535597294264
A,4,2,50,425,0.3517293348664087,0.2928038312864376,0.05892550357997112
A,4,2,50,450,0.47500318722790197,0.43729411315461286,0.037709074073289106
A,4,3,75,150,0.8477490159727009,0.6973217770058019,0.15042723896689902
A,4,3,75,175,0.8344222230291587,0.7398490674984581,0.09457315553070056
A,4,3,75,200,0.8385478409484441,0.6937776533809509,0.14477018756749327
A,4,3,75,225,0.8625532827061253,0.7205614823468667,0.14199180035925862
A,4,3,75,250,0.8414252511036582,0.6883086927270292,0.15311655837662896
A,4,3,75,275,0.8147677418090288,0.6366551244573105,0.17811261735171824
A,4,3,75,300,0.7220460452738459,0.5563323033126175,0.16571374196122834
A,4,3,75,325,0.6504067328175975,0.5188816748446524,0.13152505797294511
A,4,3,75,350,0.5195462898090115,0.43285540637639547,0.08669088343261605
A,4,3,75,375,0.5462030567185487,0.4674564477274642,0.07874660899108454
A,4,3,75,400,0.5229048989976013,0.47080738237510056,0.05209751662250073
A,4,3,75,425,0.32839840603067627,0.3003255041562067,0.02807290187446959
A,4,4,100,175,0.7498851846304416,0.6947775842307086,0.05510760039973306
A,4,4,100,200,0.7799628952065324,0.6545937819503058,0.12536911325622657
A,4,4,100,225,0.7805125292850801,0.6537164468139576,0.1267960824711225
A,4,4,100,250,0.8010270439874111,0.6368810665853593,0.16414597740205183
A,4,4,100,275,0.7951698729575868,0.587669768456307,0.20750010450127976
A,4,4,100,300,0.7211076753767043,0.5074661608503391,0.21364151452636515
A,4,4,100,325,0.6507071731740472,0.48296179851249177,0.16774537466155548
A,4,4,100,350,0.5352518899931068,0.40059831398382856,0.13465357600927824
A,4,4,100,375,0.5282752768650453,0.46628142661556915,0.06199385024947612
A,4,4,100,400,0.5089376882766722,0.46083255679011526,0.04810513148655693
B,4,-4,-100,175,0.6511393795143893,0.800904288042163,-0.1497649085277737
B,4,-4,-100,200,0.6352448034073653,0.7845479491003762,-0.14930314569301084
B,4,-4,-100,225,0.6264313087234398,0.8112027566277833,-0.18477144790434352
B,4,-4,-100,250,0.6444814391835716,0.7910398432232543,-0.14655840403968268
B,4,-4,-100,275,0.6222316173643113,0.7813968629853155,-0.1591652456210042
B,4,-4,-100,300,0.6684009227331057,0.739165115121231,-0.07076419238812526
B,4,-4,-100,325,0.6251935398625508,0.6707893002534356,-0.045595760390884865
B,4,-4,-100,350,0.6828708963969099,0.5278146434377304,0.15505625295917946
B,4,-4,-100,375,0.6839698702784862,0.5698450546121036,0.11412481566638266
B,4,-4,-100,400,0.6591501033570887,0.5345001964093293,0.12464990694775935
B,4,-3,-75,150,0.6884475127172501,0.8663573259786319,-0.17790981326138178
B,4,-3,-75,175,0.6330653186147052,0.8643331174274029,-0.23126779881269777
B,4,-3,-75,200,0.7493423606900114,0.8717093543272569,-0.12236699363724557
B,4,-3,-75,225,0.6750618965985072,0.8661525647828838,-0.1910906681843766
B,4,-3,-75,250,0.7071510833118742,0.8597797729215022,-0.15262868960962805
B,4,-3,-75,275,0.6716177188954067,0.8058793183471693,-0.13426159945176264
B,4,-3,-75,300,0.6958875128081744,0.7665352107581295,-0.07064769794995507
B,4,-3,-75,325,0.6781261751271138,0.6428306187145493,0.035295556412564544
B,4,-3,-75,350,0.6894694980187874,0.6170507737300622,0.0724187242887252
