step,layer,split,split_seed,num_parts,part_tokens,num_pairs,mean_pairwise_correlation,min_pairwise_correlation,stdev_pairwise_correlation,mean_pairwise_linf,bias_correlation_full,mean_bias_correlation_parts
125,7,random,0,4,4096,6,0.9992877345078726,0.9990920873150639,0.00019460201454540242,0.005087747946542247,0.9305542195692363,0.9301781617808849
125,8,random,0,4,4096,6,0.9985703343522444,0.997644908087534,0.0006016452112176173,0.006400826157611543,0.8868480928321896,0.8860259615129715
125,9,random,0,4,4096,6,0.9991852475805377,0.9986818783106826,0.000242847805269098,0.0032966542374500327,0.859422666574217,0.8589692499201271
150,2,random,0,4,4096,6,0.996811502485255,0.9938007349470568,0.0017244551122477675,0.005380262857215712,0.9090656505938299,0.908376901749922
150,3,random,0,4,4096,6,0.9972219339932594,0.9959185778206127,0.0012586690552242217,0.005855426108003788,0.9496018058166078,0.9484852480984043
150,4,random,0,4,4096,6,0.9962547827737175,0.9953688535219921,0.0007767195496556216,0.00816651162100849,0.9233932011861959,0.9222935986639264
150,5,random,0,4,4096,6,0.9984763696859069,0.998119052526442,0.0003230692424555139,0.0038310407787018144,0.9190294508291701,0.9185098912174551
150,6,random,0,4,4096,6,0.998560638029025,0.9979838593999489,0.0003779900867024583,0.0040566124222702156,0.925303116893846,0.9245623279106212
150,7,random,0,4,4096,6,0.9986554853968398,0.9979403321070397,0.00034676921055211635,0.005265533189837394,0.9141479721510554,0.9135658568094314
150,8,random,0,4,4096,6,0.9971426537726483,0.9959605813511511,0.0009849260399987694,0.005077900875524695,0.9207705394218445,0.9194881247936713
150,9,random,0,4,4096,6,0.9986416793922759,0.9979871120973745,0.00040769233608232514,0.0043909931235551385,0.836768486320696,0.8361841780844537
175,2,random,0,4,4096,6,0.9965521168605429,0.9929278203792795,0.001821420668454798,0.004108656428797985,0.9124406465197528,0.9115061347906308
175,3,random,0,4,4096,6,0.9960584425799244,0.9935766087744299,0.0012324618494613767,0.005492428477433957,0.9443054598478821,0.9434061687877964
175,4,random,0,4,4096,6,0.9957409389689381,0.993433499139477,0.001437129460799252,0.005024878926330227,0.8995333403019,0.8977882286609147
175,5,random,0,4,4096,6,0.9974613788142053,0.9966692205202408,0.0005210611636286108,0.004320956320801391,0.8816757581971706,0.880920064713433
175,6,random,0,4,4096,6,0.9974517945159134,0.9966772937765705,0.0007709464375055789,0.004557825384229848,0.9132394300698445,0.9126157459162173
175,7,random,0,4,4096,6,0.998742920591571,0.998385967853888,0.00019315369478364484,0.004480161847216853,0.9211164645283155,0.9213298803111121
175,8,random,0,4,4096,6,0.9953220147307879,0.9924084571733637,0.0019729344835366334,0.006326265282647607,0.8818648163079932,0.8801513907050211
175,9,random,0,4,4096,6,0.9973550118868665,0.9955546948564451,0.0009781818288706003,0.00454213655757485,0.8442093482777074,0.8428739977789388
200,2,random,0,4,4096,6,0.995578097766888,0.9921716564071735,0.0018651825568216098,0.004753297517405978,0.9064280429424746,0.9051523893489181
200,3,random,0,4,4096,6,0.9949492042141707,0.9921175787322903,0.0014019102612846234,0.006038808476660051,0.9174568976059013,0.9159695705559139
200,4,random,0,4,4096,6,0.9948536729808347,0.9932382147606172,0.0012952108412688013,0.0053382770523361005,0.869943096715633,0.8681047852559411
200,5,random,0,4,4096,6,0.9969307235227731,0.9960352909334368,0.0006365898645789048,0.005328260592553609,0.8365306368113706,0.8344910118367811
200,6,random,0,4,4096,6,0.9967625698409396,0.9944806575771405,0.0013074230588736098,0.0058211453166829115,0.8814399981896804,0.8805364731354541
200,7,random,0,4,4096,6,0.9982573111445759,0.9975743773159731,0.00046300287648665876,0.004326248588161737,0.902244788353184,0.9012291417278522
200,8,random,0,4,4096,6,0.9951099174320537,0.9914221461901876,0.0025885910833057585,0.005772498339259376,0.8240075200541915,0.822209665679309
200,9,random,0,4,4096,6,0.9973137405722706,0.9963276298724915,0.0006633611171398531,0.0044405527613283384,0.8045607633276884,0.8041962073219564
225,2,random,0,4,4096,6,0.9961058888761668,0.9924557674444936,0.002039248469060787,0.004563773981923684,0.8752020706843285,0.8742713168636047
225,3,random,0,4,4096,6,0.9922429581759484,0.9883692121499151,0.0022369535763524066,0.0070433663070919765,0.8694274518997449,0.8663950120124483
225,4,random,0,4,4096,6,0.9931709752458594,0.9896331475450231,0.0024394041760824607,0.005278612710753805,0.8436309906077856,0.8413388171448509
225,5,random,0,4,4096,6,0.9949998865615965,0.9942330154047696,0.0009617420123619468,0.006929186318302527,0.7878629566485611,0.7866389452890759
225,6,random,0,4,4096,6,0.9964405039890752,0.9942142576565918,0.001492568442186978,0.004929515297893279,0.8535041501820672,0.852205890487024
225,7,random,0,4,4096,6,0.9980041573970019,0.9973353795142023,0.00044564631409248136,0.004241054565985299,0.8804463335960048,0.8800412086670153
225,8,random,0,4,4096,6,0.9934352495951927,0.9876807094786328,0.0033047713535734246,0.005677429509281258,0.8003669297362086,0.797327916815092
225,9,random,0,4,4096,6,0.9968114171610797,0.99532306281573,0.0010527751744512938,0.005636353728580919,0.7600917313313785,0.7599297403949241
250,2,random,0,4,4096,6,0.9948573907794084,0.9909307345808502,0.0022725595790229224,0.006788384194805985,0.8566370415620232,0.8561511807514625
250,3,random,0,4,4096,6,0.9920330597695587,0.9882388984686653,0.002018326679501603,0.006981058773211164,0.8576683074703955,0.854904294853313
250,4,random,0,4,4096,6,0.9917203166596039,0.9868791567975853,0.002571737273447183,0.006321155769001052,0.8158504089409562,0.8135899907995221
250,5,random,0,4,4096,6,0.9954256362407308,0.994080521479713,0.0010130553890546727,0.004824193952723969,0.8050539797500004,0.8033235554940079
250,6,random,0,4,4096,6,0.9957671813047728,0.993718511016637,0.0014651536164258113,0.004623623303511219,0.8587596050174718,0.8578729921135432
250,7,random,0,4,4096,6,0.9975192350473208,0.9965996793654747,0.0005078793127145106,0.004908831546345027,0.8356226291885803,0.8348043325788301
250,8,random,0,4,4096,6,0.993326509345905,0.9888935981337592,0.002670041259462632,0.005724052324391475,0.8064741735654374,0.8035914389179415
250,9,random,0,4,4096,6,0.9961848575836211,0.9941812518408054,0.001325897746481604,0.0054129085134870065,0.7687346780020669,0.7671298785850291
275,2,random,0,4,4096,6,0.9944999037190022,0.9889861807509847,0.0028806958939596814,0.007182671598153926,0.864255457963155,0.8629504043892806
275,3,random,0,4,4096,6,0.9904492065151022,0.9861234194618544,0.0027707838146421395,0.006697471317844854,0.8126513076667963,0.8100778626273297
275,4,random,0,4,4096,6,0.9921018206413995,0.9885383295195361,0.002103219424483916,0.005227803180787305,0.7598467998998003,0.7578043297823813
275,5,random,0,4,4096,6,0.9925655280237772,0.9899070698569221,0.0015305816980858158,0.006339433762756623,0.7715883715593244,0.7694743431744313
275,6,random,0,4,4096,6,0.9943606768918194,0.9905366578828019,0.002423509602501971,0.005916440439856767,0.8098251701292757,0.8084963935528172
275,7,random,0,4,4096,6,0.9967825172273003,0.9954989576394746,0.0008847956964070212,0.005572595726334839,0.8265209864245654,0.8248114243680504
275,8,random,0,4,4096,6,0.9936265407126887,0.9882790990113209,0.0032217365941164824,0.0062097519603412366,0.7886081565242007,0.7868930533290919
275,9,random,0,4,4096,6,0.9961979177572508,0.9941505801847785,0.0014733298048328132,0.005788821097970261,0.7660739840440403,0.7649879769121684
300,2,random,0,4,4096,6,0.995726662310457,0.9931427149936083,0.001555470518987295,0.005396023915939925,0.8328585954455152,0.830225262971885
300,3,random,0,4,4096,6,0.9876652194699308,0.9828241943830536,0.0035114390306475655,0.007599008135609135,0.746180117794691,0.7421084800417048
300,4,random,0,4,4096,6,0.9890757475013511,0.9851521265532399,0.002095614724081774,0.005864326468630073,0.6784826069793409,0.6750172889730448
300,5,random,0,4,4096,6,0.991503686790486,0.988447332500357,0.00245776396740224,0.0070061483888821385,0.7170238260886146,0.7152639347344555
300,6,random,0,4,4096,6,0.9935505116739322,0.9882454945606323,0.003263747966908683,0.0058607002750553265,0.7638526084198828,0.7622626943989521
300,7,random,0,4,4096,6,0.9952832748216952,0.9937110052193434,0.001270978398869662,0.008776174306452353,0.7638484953056991,0.7620245024904725
300,8,random,0,4,4096,6,0.9921263151831097,0.986070848516566,0.003922330886418719,0.0070425432819926454,0.7588392735458873,0.7559181141869986
300,9,random,0,4,4096,6,0.9949036515814306,0.9907505506962689,0.0025111663706580034,0.006912787286940632,0.7112484365847342,0.7105830695796967
325,2,random,0,4,4096,6,0.996533616085158,0.993847142872162,0.0013630700419257117,0.0055953761414760566,0.8561204472665934,0.8552152592431926
325,3,random,0,4,4096,6,0.9869402725639483,0.981044745561812,0.004247691308122778,0.008515879257781004,0.7736475703281267,0.7712742936181222
325,4,random,0,4,4096,6,0.9896208368545718,0.9843439718127053,0.002807354596393446,0.004958596324286191,0.6137468653017368,0.6100841597167475
325,5,random,0,4,4096,6,0.9916054566431818,0.9858670428991664,0.0027738555656711167,0.0060702477161006145,0.7595233597501609,0.757100878045356
325,6,random,0,4,4096,6,0.9914416117014005,0.9845325521307386,0.0047218660134354705,0.005667912419691372,0.7791315859122663,0.7781661738982182
325,7,random,0,4,4096,6,0.9958688735565056,0.9944396322318417,0.001200597862836021,0.005060789125612549,0.8233015762184375,0.822144447719152
325,8,random,0,4,4096,6,0.9939055151254199,0.9884371799786222,0.0036298987664856834,0.0049534498148204875,0.8049212732920272,0.8022273258556409
325,9,random,0,4,4096,6,0.9956342251734019,0.9933649662334716,0.0015517300815839439,0.0072083322121822375,0.8124213517987959,0.8117566478918092
350,2,random,0,4,4096,6,0.9969135537084498,0.9949089501597713,0.001060479879763155,0.0057091288563242415,0.8286424089159722,0.827784795183276
350,3,random,0,4,4096,6,0.9857661862979109,0.9797010504024174,0.004171507940399917,0.008097993787790378,0.6730146728290342,0.6704671833959583
350,4,random,0,4,4096,6,0.9888170652837526,0.982756481064558,0.0030952274865421055,0.00489119851772557,0.5290739949922774,0.5260849561706131
350,5,random,0,4,4096,6,0.9890394160464435,0.9829078745595583,0.0037748268352635426,0.006729618676824127,0.7265778354281602,0.7234815378249312
350,6,random,0,4,4096,6,0.9917365772256872,0.9861875705089579,0.0044972088545916465,0.005859696441499788,0.7727114862415404,0.7710771258690748
350,7,random,0,4,4096,6,0.9953526233909132,0.9940533346780157,0.0009112298710137179,0.005842223453631353,0.8303541083609105,0.8293389123068841
350,8,random,0,4,4096,6,0.9935160224905828,0.9909462480180946,0.0023115086033102133,0.006254805918312438,0.8281304358704633,0.8255690368358503
350,9,random,0,4,4096,6,0.9952362405450014,0.9918003205447908,0.002182713201582567,0.008190116749271207,0.7902700222489404,0.7891102784284155
375,2,random,0,4,4096,6,0.9957605654363357,0.9935448739075545,0.00167515385138717,0.009054866364749614,0.8336294380663618,0.8326389729577937
375,3,random,0,4,4096,6,0.9826224567636376,0.9777602465309098,0.004183851808443004,0.008703616261603505,0.6562160782145116,0.652746533039297
375,4,random,0,4,4096,6,0.9858634265999626,0.9798055146555537,0.0037507474115345794,0.006249150756654369,0.5448515969957707,0.5411838640127428
375,5,random,0,4,4096,6,0.9888978340374514,0.9856296345607339,0.0034898597691169577,0.00819742231321167,0.7352588463457238,0.7324230619357115
375,6,random,0,4,4096,6,0.9904201372476678,0.9815240745698857,0.005565007473787093,0.007006250452225989,0.7250566563662163,0.7217290550330115
375,7,random,0,4,4096,6,0.9952148734750317,0.9931676519322974,0.001519519945409162,0.0056771567706164205,0.8014577234395411,0.8014164743702547
375,8,random,0,4,4096,6,0.9936146134417091,0.989452268526778,0.0033167014772954467,0.005744385026143088,0.8325116222813499,0.8297362788203096
375,9,random,0,4,4096,6,0.994678822794303,0.9917206050489743,0.0018721597394530868,0.007335748204241099,0.8258011632818276,0.8242551057656884
400,2,random,0,4,4096,6,0.9963369810170805,0.9935784361814926,0.0015330174596207451,0.00825796889148478,0.8285567139107615,0.8278730924282129
400,3,random,0,4,4096,6,0.9865428977797803,0.9826720481706577,0.0025840395803699645,0.006872642058321314,0.6881596290185914,0.6870140440141286
400,4,random,0,4,4096,6,0.9867140894460805,0.9811701512304997,0.0033544317169138392,0.0052616796838265145,0.5354985286168108,0.5344782437310136
400,5,random,0,4,4096,6,0.9893602903284234,0.9847214662570357,0.0030771838168830714,0.006607282163107205,0.7681117175708279,0.7646880456878424
400,6,random,0,4,4096,6,0.9902263947758766,0.9837196931160052,0.005693432437541691,0.005704507686762857,0.7849339525595903,0.7823994132528029
400,7,random,0,4,4096,6,0.9947926783094944,0.9914381024213955,0.0023247288271342043,0.00589067704519645,0.816945403224634,0.8153420683653655
400,8,random,0,4,4096,6,0.9944771471994048,0.9908952607653757,0.002713126994372154,0.005164512789330426,0.8026841163014445,0.8011632067588448
400,9,random,0,4,4096,6,0.9959196501779726,0.9931436685416528,0.0019006135884396971,0.006369201298487799,0.8200254069520272,0.8187513118205435
425,2,random,0,4,4096,6,0.9959005463132264,0.992930624017598,0.0016831401052617358,0.008014393720562415,0.8024918502853441,0.8008686210238364
425,3,random,0,4,4096,6,0.9847304182885837,0.9797501355871067,0.0045408175693978405,0.0073327353363007814,0.5436023389186059,0.5399786403232906
425,4,random,0,4,4096,6,0.9854770046793329,0.9745314555401143,0.005620467246774568,0.005660692707048535,0.32848661176824984,0.3289572126396941
425,5,random,0,4,4096,6,0.988538543594748,0.982581722166678,0.003409861920495796,0.008167987794270934,0.6655093234899405,0.6621269217194203
425,6,random,0,4,4096,6,0.9904014041871068,0.9826213594945932,0.0056999068278616345,0.006195269907038892,0.6863946765005559,0.6831005613401722
425,7,random,0,4,4096,6,0.9940549460787741,0.9904267725745924,0.002480186051922333,0.006046224068389468,0.8004215576962939,0.79974449787935
425,8,random,0,4,4096,6,0.9946671677661966,0.9900912438061176,0.0031159678714748743,0.004846919803943213,0.7630800759268414,0.7618809174087721
425,9,random,0,4,4096,6,0.9960166074996724,0.9934316397533659,0.0016520550838586437,0.006396647790400796,0.7544187927512809,0.7538420818500369
450,2,random,0,4,4096,6,0.9950776265015486,0.9911851648359098,0.0024160416745243702,0.008307705323507738,0.8160665719095351,0.8145544004080882
450,3,random,0,4,4096,6,0.9820611338902934,0.9756425176943699,0.004322268176883212,0.0086138637913488,0.5581301338387594,0.5526421344222014
450,4,random,0,4,4096,6,0.9870755433465367,0.9788475859514066,0.004669293104046284,0.005580197107216615,0.44048536790415166,0.4382832335952921
450,5,random,0,4,4096,6,0.9873244174573154,0.9800457856272268,0.004934957373042205,0.008678688722890607,0.721487573094166,0.7176566216241823
450,6,random,0,4,4096,6,0.9905229906554233,0.9841747179627159,0.005090159409302293,0.00561264611800046,0.7454384927302923,0.7432278601034861
450,7,random,0,4,4096,6,0.9939189440720427,0.9914941075594705,0.0017563091244786532,0.006138786412520858,0.8068677350000841,0.8048611879583154
450,8,random,0,4,4096,6,0.9947724880885414,0.9903599952675187,0.0030674831754136547,0.004371214898128528,0.7959806285013203,0.794986536183136
450,9,random,0,4,4096,6,0.9961584447844228,0.9935754531048246,0.0016329033432777521,0.005785231645556148,0.80381096345734,0.8026483545602325
475,2,random,0,4,4096,6,0.9952481898064747,0.9905183678368151,0.0025833081705008906,0.008116676329639935,0.8307250601877009,0.8286352011836948
475,3,random,0,4,4096,6,0.9839245183734452,0.9792277948163179,0.0038570868684932556,0.0090646672603422,0.5437666247696338,0.5421334241813364
475,4,random,0,4,4096,6,0.9869756110304215,0.9782555970299697,0.004264251607324645,0.005191609629643305,0.3063143718363031,0.30533099003232234
475,5,random,0,4,4096,6,0.9887970808595559,0.9856812604267219,0.003297470323394409,0.0073243800334239495,0.6764528117816145,0.6740374710758811
475,6,random,0,4,4096,6,0.9901638702371236,0.9818959351553117,0.005725916864778516,0.007184485862429331,0.6038447454318658,0.6000347048556123
475,7,random,0,4,4096,6,0.9949505787816727,0.9923943399326346,0.002048162679538211,0.005894885734354223,0.7139493960294357,0.7128191344341217
475,8,random,0,4,4096,6,0.9941943263848216,0.9902042374463692,0.0027079965039704702,0.00551337223214432,0.7391888599291139,0.7372219984518524
475,9,random,0,4,4096,6,0.9946159427118717,0.9889203738816487,0.0028461155514039175,0.009545969208071861,0.7417910672719077,0.7405207706522032
500,2,random,0,4,4096,6,0.994995686272072,0.9892915666562411,0.00289801700683661,0.010091464755532797,0.870967017811821,0.8697230747749466
500,3,random,0,4,4096,6,0.9815910931408828,0.9769544442288339,0.0038546028496803356,0.008866022142077176,0.5627771437176405,0.5603804524548164
500,4,random,0,4,4096,6,0.9858378276511527,0.9747509810519777,0.005745238545831642,0.00537577603184521,0.3667777317510824,0.36444586722062167
500,5,random,0,4,4096,6,0.987597958339962,0.9829864823468791,0.003884493198975832,0.008101537841866957,0.7286866520422473,0.7258655666719522
500,6,random,0,4,4096,6,0.9894540291523986,0.9818743235721564,0.005675999538669343,0.006661362438535434,0.6772035242422334,0.6747555899614469
500,7,random,0,4,4096,6,0.99432267673724,0.9921753922612201,0.0017819861170039666,0.006651045117299266,0.8020586875173178,0.8024420917916051
500,8,random,0,4,4096,6,0.9945810412096714,0.991215123508915,0.0021788519583938485,0.004677251449114313,0.8046681908408554,0.8036064380841801
500,9,random,0,4,4096,6,0.9961140492904551,0.9933953683448304,0.0016149484998441656,0.005366159932236769,0.7990179120610336,0.798329027737503
