unit,run,asset,half,layer,expert,price,bias
a/strided/h2,a,strided,h2,6,34,0.000566381997,-0.00213944912
a/strided/h2,a,strided,h2,6,35,-0.0141020908,-0.00713670254
a/strided/h2,a,strided,h2,6,36,0.00567382135,-0.00413835049
a/strided/h2,a,strided,h2,6,37,0.0079971997,0.0028578043
a/strided/h2,a,strided,h2,6,38,0.00445724771,-0.0031388998
a/strided/h2,a,strided,h2,6,39,-0.00393530653,0.00185835361
a/strided/h2,a,strided,h2,6,40,0.00267087672,0.00185835361
a/strided/h2,a,strided,h2,6,41,0.00726005718,-0.000140547752
a/strided/h2,a,strided,h2,6,42,-0.0240354321,-0.00613725185
a/strided/h2,a,strided,h2,6,43,0.00858498368,0.00385725498
a/strided/h2,a,strided,h2,6,44,-0.0134662769,-0.00513780117
a/strided/h2,a,strided,h2,6,45,0.000337172103,-0.00213944912
a/strided/h2,a,strided,h2,6,46,-0.0170297697,-0.00613725185
a/strided/h2,a,strided,h2,6,47,0.00527852032,0.000858902931
a/strided/h2,a,strided,h2,6,48,-0.0346196983,-0.00513780117
a/strided/h2,a,strided,h2,6,49,0.00670387506,0.00485670567
a/strided/h2,a,strided,h2,6,50,0.0105655063,0.0028578043
a/strided/h2,a,strided,h2,6,51,0.0106919564,0.0028578043
a/strided/h2,a,strided,h2,6,52,0.00794606101,0.0028578043
a/strided/h2,a,strided,h2,6,53,-0.00632297896,-0.0031388998
a/strided/h2,a,strided,h2,6,54,0.0103553972,0.00185835361
a/strided/h2,a,strided,h2,6,55,-0.0136710172,-0.00413835049
a/strided/h2,a,strided,h2,6,56,0.0119822936,0.00685560703
a/strided/h2,a,strided,h2,6,57,0.00989211191,0.0028578043
a/strided/h2,a,strided,h2,6,58,-0.0113238531,-0.00413835049
a/strided/h2,a,strided,h2,6,59,-0.00954222187,-0.00413835049
a/strided/h2,a,strided,h2,6,60,0.00986598203,0.00685560703
a/strided/h2,a,strided,h2,6,61,-0.0101405969,-0.00413835049
a/strided/h2,a,strided,h2,6,62,0.00607870127,0.000858902931
a/strided/h2,a,strided,h2,6,63,-0.00190358233,-0.00213944912
a/strided/h2,a,strided,h2,7,0,0.0112128993,0.00683999062
a/strided/h2,a,strided,h2,7,1,-0.00297966463,-0.00715231895
a/strided/h2,a,strided,h2,7,2,0.0078921206,0.00584053993
a/strided/h2,a,strided,h2,7,3,-0.0135033178,-0.00715231895
a/strided/h2,a,strided,h2,7,4,0.00491442063,-0.00115561485
a/strided/h2,a,strided,h2,7,5,0.00782972851,0.00484108925
a/strided/h2,a,strided,h2,7,6,0.00267040121,-0.00115561485
a/strided/h2,a,strided,h2,7,7,-0.00819882195,-0.010150671
a/strided/h2,a,strided,h2,7,8,-0.0038785362,-0.0041539669
a/strided/h2,a,strided,h2,7,9,0.0134963435,0.00484108925
a/strided/h2,a,strided,h2,7,10,0.0116597954,0.00584053993
a/strided/h2,a,strided,h2,7,11,0.0107440352,0.00584053993
a/strided/h2,a,strided,h2,7,12,0.00927124123,0.000843286514
a/strided/h2,a,strided,h2,7,13,0.0122865101,0.00883889198
a/strided/h2,a,strided,h2,7,14,0.000492728752,-0.000156164169
a/strided/h2,a,strided,h2,7,15,0.012860883,0.00584053993
a/strided/h2,a,strided,h2,7,16,-0.0234532343,-0.00315451622
a/strided/h2,a,strided,h2,7,17,0.00606937331,0.00284218788
a/strided/h2,a,strided,h2,7,18,0.0049377789,-0.0041539669
a/strided/h2,a,strided,h2,7,19,0.0119944666,0.0078394413
a/strided/h2,a,strided,h2,7,20,-0.000870621792,-0.00115561485
a/strided/h2,a,strided,h2,7,21,0.000760819734,0.00284218788
a/strided/h2,a,strided,h2,7,22,-0.0177936652,-0.0111501217
a/strided/h2,a,strided,h2,7,23,0.00301709768,0.000843286514
a/strided/h2,a,strided,h2,7,24,-0.0128689022,-0.010150671
a/strided/h2,a,strided,h2,7,25,-0.0268166811,-0.00315451622
a/strided/h2,a,strided,h2,7,26,0.0070824525,0.00484108925
a/strided/h2,a,strided,h2,7,27,0.00380560753,-0.00115561485
a/strided/h2,a,strided,h2,7,28,-0.0150994161,-0.0111501217
a/strided/h2,a,strided,h2,7,29,-0.0315306578,-0.00715231895
a/strided/h2,a,strided,h2,7,30,0.00900198237,0.0018427372
a/strided/h2,a,strided,h2,7,31,-0.0197217828,-0.00115561485
a/strided/h2,a,strided,h2,7,32,-0.0103366319,-0.00615286827
a/strided/h2,a,strided,h2,7,33,0.00372144367,-0.00215506554
a/strided/h2,a,strided,h2,7,34,-0.01341666,-0.00215506554
a/strided/h2,a,strided,h2,7,35,-0.000445053476,0.00484108925
a/strided/h2,a,strided,h2,7,36,-0.00236923297,-0.000156164169
a/strided/h2,a,strided,h2,7,37,0.00879558871,0.00384163857
a/strided/h2,a,strided,h2,7,38,0.00746681538,0.00384163857
a/strided/h2,a,strided,h2,7,39,0.0106424007,0.00484108925
a/strided/h2,a,strided,h2,7,40,0.00716573183,-0.000156164169
a/strided/h2,a,strided,h2,7,41,0.00244798462,-0.00215506554
a/strided/h2,a,strided,h2,7,42,0.00813478648,0.00683999062
a/strided/h2,a,strided,h2,7,43,0.00697056946,0.00384163857
a/strided/h2,a,strided,h2,7,44,-0.00665149189,-0.0041539669
a/strided/h2,a,strided,h2,7,45,-0.00620216926,-0.00115561485
a/strided/h2,a,strided,h2,7,46,0.0124651435,0.00284218788
a/strided/h2,a,strided,h2,7,47,-0.0256146216,-0.00615286827
a/strided/h2,a,strided,h2,7,48,0.0018539149,-0.00115561485
a/strided/h2,a,strided,h2,7,49,0.00651670151,0.00284218788
a/strided/h2,a,strided,h2,7,50,-0.00179313126,-0.00215506554
a/strided/h2,a,strided,h2,7,51,0.0132802473,0.0078394413
a/strided/h2,a,strided,h2,7,52,-0.0017496832,-0.00115561485
a/strided/h2,a,strided,h2,7,53,-0.0127691687,-0.0041539669
a/strided/h2,a,strided,h2,7,54,0.00365240217,0.0018427372
a/strided/h2,a,strided,h2,7,55,0.0109934057,0.00484108925
a/strided/h2,a,strided,h2,7,56,0.00472840291,0.00284218788
a/strided/h2,a,strided,h2,7,57,0.00169684735,-0.00115561485
a/strided/h2,a,strided,h2,7,58,0.00681922302,0.0018427372
a/strided/h2,a,strided,h2,7,59,-0.00212476056,-0.00115561485
a/strided/h2,a,strided,h2,7,60,-0.0048558675,-0.00215506554
a/strided/h2,a,strided,h2,7,61,-0.00291387577,-0.00115561485
a/strided/h2,a,strided,h2,7,62,0.00826195345,0.0018427372
a/strided/h2,a,strided,h2,7,63,-0.00965659882,-0.00215506554
a/strided/h2,a,strided,h2,8,0,-0.0101764731,-0.00501286983
a/strided/h2,a,strided,h2,8,1,0.00402700598,-0.0070117712
a/strided/h2,a,strided,h2,8,2,-0.0190230899,-0.00301396847
a/strided/h2,a,strided,h2,8,3,-0.0171653933,-0.00901067257
a/strided/h2,a,strided,h2,8,4,-0.00114478474,-0.0150073767
a/strided/h2,a,strided,h2,8,5,-0.013719307,-0.00501286983
a/strided/h2,a,strided,h2,8,6,0.0112358907,0.00797998905
a/strided/h2,a,strided,h2,8,7,0.0017697087,-0.00801122189
a/strided/h2,a,strided,h2,8,8,0.00692948583,-0.00301396847
a/strided/h2,a,strided,h2,8,9,0.0104000696,0.00398218632
a/strided/h2,a,strided,h2,8,10,0.0107574614,0.00997889042
a/strided/h2,a,strided,h2,8,11,7.13586342e-05,0.00398218632
a/strided/h2,a,strided,h2,8,12,0.00746241515,0.00198328495
a/strided/h2,a,strided,h2,8,13,-0.00959089189,-1.56164169e-05
a/strided/h2,a,strided,h2,8,14,0.0117222134,0.00698053837
a/strided/h2,a,strided,h2,8,15,0.00525180134,-0.0010150671
a/strided/h2,a,strided,h2,8,16,0.00114358519,-0.0010150671
a/strided/h2,a,strided,h2,8,17,-0.0177710287,-0.00301396847
a/strided/h2,a,strided,h2,8,18,-0.00439855899,0.00198328495
a/strided/h2,a,strided,h2,8,19,0.00281099067,0.00398218632
a/strided/h2,a,strided,h2,8,20,-0.00251414697,-0.00401341915
a/strided/h2,a,strided,h2,8,21,0.00538032013,0.00398218632
a/strided/h2,a,strided,h2,8,22,-0.00894215959,-0.00601232052
a/strided/h2,a,strided,h2,8,23,-0.00181879266,-0.00201451778
a/strided/h2,a,strided,h2,8,24,-0.0253836892,-0.014007926
a/strided/h2,a,strided,h2,8,25,-0.0067079945,-0.00401341915
a/strided/h2,a,strided,h2,8,26,0.00437346031,0.00298273563
a/strided/h2,a,strided,h2,8,27,0.000212087063,-0.00501286983
a/strided/h2,a,strided,h2,8,28,0.00347265904,0.004981637
a/strided/h2,a,strided,h2,8,29,0.00910235313,0.004981637
a/strided/h2,a,strided,h2,8,30,0.00946278009,0.00897943974
a/strided/h2,a,strided,h2,8,31,-0.0284066296,-0.0120090246
a/strided/h2,a,strided,h2,8,32,0.0105444936,0.00398218632
a/strided/h2,a,strided,h2,8,33,-0.003052118,-0.00201451778
a/strided/h2,a,strided,h2,8,34,0.00734379818,-0.0010150671
a/strided/h2,a,strided,h2,8,35,0.00723645207,0.00398218632
a/strided/h2,a,strided,h2,8,36,-0.00902886386,-0.00301396847
a/strided/h2,a,strided,h2,8,37,-0.003200487,-1.56164169e-05
a/strided/h2,a,strided,h2,8,38,-0.00120425201,-1.56164169e-05
a/strided/h2,a,strided,h2,8,39,0.00872740825,0.004981637
a/strided/h2,a,strided,h2,8,40,0.0114919024,0.00598108768
a/strided/h2,a,strided,h2,8,41,0.0104876526,0.00398218632
a/strided/h2,a,strided,h2,8,42,-0.00113302632,-0.00301396847
a/strided/h2,a,strided,h2,8,43,0.00573854358,-1.56164169e-05
a/strided/h2,a,strided,h2,8,44,0.0043772778,0.00298273563
a/strided/h2,a,strided,h2,8,45,-0.00566312135,0.000983834267
a/strided/h2,a,strided,h2,8,46,-0.0120756279,-0.00401341915
a/strided/h2,a,strided,h2,8,47,0.000126393745,-1.56164169e-05
a/strided/h2,a,strided,h2,8,48,0.00418063835,0.00598108768
a/strided/h2,a,strided,h2,8,49,-0.00582238543,0.00298273563
a/strided/h2,a,strided,h2,8,50,-0.001868441,-0.0070117712
a/strided/h2,a,strided,h2,8,51,0.00561296032,-1.56164169e-05
a/strided/h2,a,strided,h2,8,52,-0.000666125445,0.00298273563
a/strided/h2,a,strided,h2,8,53,0.007156512,0.00298273563
a/strided/h2,a,strided,h2,8,54,0.00603832467,0.00198328495
a/strided/h2,a,strided,h2,8,55,0.00656293076,0.00797998905
a/strided/h2,a,strided,h2,8,56,-0.000939615769,-0.00401341915
a/strided/h2,a,strided,h2,8,57,0.00616348791,0.00698053837
a/strided/h2,a,strided,h2,8,58,0.00226220977,-0.0010150671
a/strided/h2,a,strided,h2,8,59,-0.00981728337,-0.00401341915
a/strided/h2,a,strided,h2,8,60,0.00836462784,0.00398218632
a/strided/h2,a,strided,h2,8,61,-0.00333338953,-0.0010150671
a/strided/h2,a,strided,h2,8,62,0.00821837899,0.00598108768
a/strided/h2,a,strided,h2,8,63,-0.00165196205,0.00198328495
a/strided/h2,a,strided,h2,9,0,0.00385822052,0.00109314919
a/strided/h2,a,strided,h2,9,1,0.000549545264,-0.00990080833
a/strided/h2,a,strided,h2,9,2,0.00378806538,-0.00190520287
a/strided/h2,a,strided,h2,9,3,-0.000625081608,0.00209259987
a/strided/h2,a,strided,h2,9,4,0.009748911,-0.00490355492
a/strided/h2,a,strided,h2,9,5,-4.25917242e-05,0.00409150124
a/strided/h2,a,strided,h2,9,6,-0.0103911846,-0.00390410423
a/strided/h2,a,strided,h2,9,7,0.0110225135,0.00908875465
a/strided/h2,a,strided,h2,9,8,0.00312512134,-0.00690245628
a/strided/h2,a,strided,h2,9,9,-0.0206890239,-0.00790190697
a/strided/h2,a,strided,h2,9,10,0.00228158523,0.00309205055
a/strided/h2,a,strided,h2,9,11,-0.0168566315,-0.0128991604
a/strided/h2,a,strided,h2,9,12,-0.0177943169,9.36985016e-05
a/strided/h2,a,strided,h2,9,13,0.0067632913,0.00209259987
a/strided/h2,a,strided,h2,9,14,0.00886120227,-0.0059030056
a/strided/h2,a,strided,h2,9,15,0.00522982281,0.00209259987
a/strided/h2,a,strided,h2,9,16,0.00740087846,0.00409150124
a/strided/h2,a,strided,h2,9,17,0.0129060314,0.0100882053
a/strided/h2,a,strided,h2,9,18,-0.00572000562,-0.00690245628
a/strided/h2,a,strided,h2,9,19,-0.0421963004,-0.0188958645
a/strided/h2,a,strided,h2,9,20,0.0113735122,-0.00190520287
a/strided/h2,a,strided,h2,9,21,0.000764554818,9.36985016e-05
a/strided/h2,a,strided,h2,9,22,0.0107127684,-0.00290465355
a/strided/h2,a,strided,h2,9,23,0.00865893693,0.00109314919
a/strided/h2,a,strided,h2,9,24,0.0076988607,0.00908875465
a/strided/h2,a,strided,h2,9,25,0.0147662288,0.0120871067
a/strided/h2,a,strided,h2,9,26,0.00868168262,0.00908875465
a/strided/h2,a,strided,h2,9,27,0.01155302,0.00808930397
a/strided/h2,a,strided,h2,9,28,0.0064126714,9.36985016e-05
a/strided/h2,a,strided,h2,9,29,0.00130581808,0.00309205055
a/strided/h2,a,strided,h2,9,30,0.00281096202,0.00309205055
a/strided/h2,a,strided,h2,9,31,0.00640604574,0.00209259987
a/strided/h2,a,strided,h2,9,32,0.00993540486,0.00309205055
a/strided/h2,a,strided,h2,9,33,-0.00246102481,-0.00190520287
a/strided/h2,a,strided,h2,9,34,-0.00381454501,-0.00490355492
a/strided/h2,a,strided,h2,9,35,-0.00377560152,0.00209259987
a/strided/h2,a,strided,h2,9,36,0.00567065597,0.00109314919
a/strided/h2,a,strided,h2,9,37,0.00782037502,0.00109314919
a/strided/h2,a,strided,h2,9,38,0.00221032438,0.00309205055
a/strided/h2,a,strided,h2,9,39,-0.00665022085,-0.00190520287
a/strided/h2,a,strided,h2,9,40,-0.011978389,-0.00190520287
a/strided/h2,a,strided,h2,9,41,0.0070916151,0.00708985329
a/strided/h2,a,strided,h2,9,42,0.00745595012,0.00209259987
a/strided/h2,a,strided,h2,9,43,-0.00675007912,-0.0059030056
a/strided/h2,a,strided,h2,9,44,-0.0583145211,-0.00690245628
a/strided/h2,a,strided,h2,9,45,0.00762930092,-0.00290465355
a/strided/h2,a,strided,h2,9,46,-0.00189382608,0.00509095192
a/strided/h2,a,strided,h2,9,47,-0.00154507464,0.00109314919
a/strided/h2,a,strided,h2,9,48,-0.00400883194,0.00109314919
a/strided/h2,a,strided,h2,9,49,0.0112942119,0.00209259987
a/strided/h2,a,strided,h2,9,50,-0.0432279599,-0.00690245628
a/strided/h2,a,strided,h2,9,51,0.0107277871,0.0060904026
a/strided/h2,a,strided,h2,9,52,-0.0259906866,-0.0158975124
a/strided/h2,a,strided,h2,9,53,0.00230634816,-0.00390410423
a/strided/h2,a,strided,h2,9,54,0.00489427311,-0.00390410423
a/strided/h2,a,strided,h2,9,55,0.00639304401,-0.000905752182
a/strided/h2,a,strided,h2,9,56,0.0111931558,0.00908875465
a/strided/h2,a,strided,h2,9,57,0.0089331963,0.00509095192
a/strided/h2,a,strided,h2,9,58,0.00361920217,-0.0059030056
a/strided/h2,a,strided,h2,9,59,0.00537567375,0.00109314919
a/strided/h2,a,strided,h2,9,60,0.0108898028,0.00309205055
a/strided/h2,a,strided,h2,9,61,-0.0116909996,9.36985016e-05
a/strided/h2,a,strided,h2,9,62,-0.00248398191,0.00309205055
a/strided/h2,a,strided,h2,9,63,0.00878030666,0.0060904026
a/tail/h1,a,tail,h1,2,0,-0.00537470486,0.00416958332
a/tail/h1,a,tail,h1,2,1,-0.00261577302,-0.00782382488
a/tail/h1,a,tail,h1,2,2,-0.00388893476,-0.00382602215
a/tail/h1,a,tail,h1,2,3,-0.00485905716,0.00217068195
a/tail/h1,a,tail,h1,2,4,-0.00529716294,-0.00482547283
a/tail/h1,a,tail,h1,2,5,0.0143760006,0.00616848469
a/tail/h1,a,tail,h1,2,6,0.0131039453,-0.000827670097
a/tail/h1,a,tail,h1,2,7,-0.00794580011,-0.00382602215
a/tail/h1,a,tail,h1,2,8,0.0141054747,0.00716793537
a/tail/h1,a,tail,h1,2,9,0.00763329687,0.00217068195
a/tail/h1,a,tail,h1,2,10,0.0049528732,0.00416958332
a/tail/h1,a,tail,h1,2,11,-5.74783408e-05,-0.00582492352
a/tail/h1,a,tail,h1,2,12,0.00845075222,-0.00382602215
a/tail/h1,a,tail,h1,2,13,0.0111517171,0.005169034
a/tail/h1,a,tail,h1,2,14,0.00847730888,0.000171780586
a/tail/h1,a,tail,h1,2,15,8.38032938e-05,0.00117123127
a/tail/h1,a,tail,h1,2,16,-0.142734291,-0.0388067961
a/tail/h1,a,tail,h1,2,17,0.00140941898,0.000171780586
a/tail/h1,a,tail,h1,2,18,0.00590148205,0.00217068195
a/tail/h1,a,tail,h1,2,19,0.0165494612,0.00616848469
a/tail/h1,a,tail,h1,2,20,0.00864970787,0.00716793537
a/tail/h1,a,tail,h1,2,21,0.000392725786,-0.00882327557
a/tail/h1,a,tail,h1,2,22,0.00209617717,0.00117123127
a/tail/h1,a,tail,h1,2,23,0.00566614336,0.000171780586
a/tail/h1,a,tail,h1,2,24,-0.00112369927,-0.00382602215
a/tail/h1,a,tail,h1,2,25,0.0127961599,0.00416958332
a/tail/h1,a,tail,h1,2,26,0.0133637787,0.00716793537
a/tail/h1,a,tail,h1,2,27,0.00183460498,-0.00282657146
a/tail/h1,a,tail,h1,2,28,0.00581444996,0.00117123127
a/tail/h1,a,tail,h1,2,29,-0.00429184865,0.00416958332
a/tail/h1,a,tail,h1,2,30,-0.0043856333,-0.00182712078
a/tail/h1,a,tail,h1,2,31,-0.00917578013,-0.00282657146
a/tail/h1,a,tail,h1,2,32,0.0121410332,-0.000827670097
a/tail/h1,a,tail,h1,2,33,0.00589519376,-0.000827670097
a/tail/h1,a,tail,h1,2,34,0.0136122807,0.00317013264
a/tail/h1,a,tail,h1,2,35,-0.0123639758,0.00117123127
a/tail/h1,a,tail,h1,2,36,0.00600494314,0.000171780586
a/tail/h1,a,tail,h1,2,37,0.00334778158,0.00317013264
a/tail/h1,a,tail,h1,2,38,0.0090123714,-0.000827670097
a/tail/h1,a,tail,h1,2,39,0.0162946662,0.00117123127
a/tail/h1,a,tail,h1,2,40,0.00820621951,0.00416958332
a/tail/h1,a,tail,h1,2,41,-0.0295440163,-0.0068243742
a/tail/h1,a,tail,h1,2,42,0.0165598924,0.00816738605
a/tail/h1,a,tail,h1,2,43,0.00419820156,-0.00582492352
a/tail/h1,a,tail,h1,2,44,-0.0027339085,0.00117123127
a/tail/h1,a,tail,h1,2,45,-0.0050600701,-0.00182712078
a/tail/h1,a,tail,h1,2,46,0.0123710214,0.005169034
a/tail/h1,a,tail,h1,2,47,-0.0232718428,-0.00382602215
a/tail/h1,a,tail,h1,2,48,0.00167614231,-0.00182712078
a/tail/h1,a,tail,h1,2,49,-0.00760334069,-0.00182712078
a/tail/h1,a,tail,h1,2,50,0.0181698353,0.0101662874
a/tail/h1,a,tail,h1,2,51,-0.00217867168,0.00117123127
a/tail/h1,a,tail,h1,2,52,-0.00532599622,-0.00182712078
a/tail/h1,a,tail,h1,2,53,0.00856246203,0.00616848469
a/tail/h1,a,tail,h1,2,54,0.00674452549,0.000171780586
a/tail/h1,a,tail,h1,2,55,0.00559542244,0.00117123127
a/tail/h1,a,tail,h1,2,56,0.01168803,0.00416958332
a/tail/h1,a,tail,h1,2,57,0.0038029599,0.00217068195
a/tail/h1,a,tail,h1,2,58,-0.0457953922,-0.00982272625
a/tail/h1,a,tail,h1,2,59,-0.0068056005,-0.00382602215
a/tail/h1,a,tail,h1,2,60,0.0113878083,0.00317013264
a/tail/h1,a,tail,h1,2,61,0.00674443934,0.005169034
a/tail/h1,a,tail,h1,2,62,-0.0137594248,-0.00282657146
a/tail/h1,a,tail,h1,2,63,0.00736789089,0.005169034
a/tail/h1,a,tail,h1,3,0,-0.00130663692,-0.00724601746
a/tail/h1,a,tail,h1,3,1,-0.00374777402,0.00374794006
a/tail/h1,a,tail,h1,3,2,0.0101348493,0.0017490387
a/tail/h1,a,tail,h1,3,3,0.00983265093,0.000749588013
a/tail/h1,a,tail,h1,3,4,-0.00503672725,-0.00324821472
a/tail/h1,a,tail,h1,3,5,-0.00131473221,-0.00224876404
a/tail/h1,a,tail,h1,3,6,-0.00313264849,0.000749588013
a/tail/h1,a,tail,h1,3,7,0.00716987931,0.0017490387
a/tail/h1,a,tail,h1,3,8,-0.00234099497,-0.00524711609
a/tail/h1,a,tail,h1,3,9,-0.00553003718,0.0017490387
a/tail/h1,a,tail,h1,3,10,0.00662705516,0.00274848938
a/tail/h1,a,tail,h1,3,11,0.00735715012,0.00474739075
a/tail/h1,a,tail,h1,3,12,0.00351807223,0.0017490387
a/tail/h1,a,tail,h1,3,13,0.00744053097,0.000749588013
a/tail/h1,a,tail,h1,3,14,0.00650313454,0.0017490387
a/tail/h1,a,tail,h1,3,15,0.00827083764,0.000749588013
a/tail/h1,a,tail,h1,3,16,0.00839102272,-0.00424766541
a/tail/h1,a,tail,h1,3,17,0.00894069885,0.00374794006
a/tail/h1,a,tail,h1,3,18,-0.00478050016,0.00274848938
a/tail/h1,a,tail,h1,3,19,0.0102408687,-0.00424766541
a/tail/h1,a,tail,h1,3,20,0.00765194026,0.00574684143
a/tail/h1,a,tail,h1,3,21,-0.00724936296,-0.0102443695
a/tail/h1,a,tail,h1,3,22,0.00998203623,0.00274848938
a/tail/h1,a,tail,h1,3,23,-0.016838348,-0.00424766541
a/tail/h1,a,tail,h1,3,24,0.0110381928,0.00874519348
a/tail/h1,a,tail,h1,3,25,0.00753125808,0.0077457428
a/tail/h1,a,tail,h1,3,26,1.57142458e-05,0.0017490387
a/tail/h1,a,tail,h1,3,27,-0.000273097499,-0.000249862671
a/tail/h1,a,tail,h1,3,28,-0.0149647302,-0.00824546814
a/tail/h1,a,tail,h1,3,29,-0.0143731944,0.00274848938
a/tail/h1,a,tail,h1,3,30,0.00848307977,0.0017490387
a/tail/h1,a,tail,h1,3,31,-0.000376308995,-0.000249862671
a/tail/h1,a,tail,h1,3,32,0.00795172997,-0.00424766541
a/tail/h1,a,tail,h1,3,33,0.000761043786,0.00474739075
a/tail/h1,a,tail,h1,3,34,-0.010167001,-0.00224876404
a/tail/h1,a,tail,h1,3,35,0.011239538,0.00674629211
a/tail/h1,a,tail,h1,3,36,0.00450212629,0.000749588013
a/tail/h1,a,tail,h1,3,37,0.0112283477,-0.00124931335
a/tail/h1,a,tail,h1,3,38,-0.0144810578,-0.00224876404
a/tail/h1,a,tail,h1,3,39,0.00150843271,-0.00124931335
a/tail/h1,a,tail,h1,3,40,-0.00660162462,0.0017490387
a/tail/h1,a,tail,h1,3,41,-0.0162238485,-0.00324821472
a/tail/h1,a,tail,h1,3,42,-0.0182336333,-0.00824546814
a/tail/h1,a,tail,h1,3,43,0.00222709686,0.0017490387
a/tail/h1,a,tail,h1,3,44,6.84338556e-05,0.000749588013
a/tail/h1,a,tail,h1,3,45,-0.024313586,-0.0112438202
a/tail/h1,a,tail,h1,3,46,-0.00135984896,-0.0112438202
a/tail/h1,a,tail,h1,3,47,0.00751115595,0.00574684143
a/tail/h1,a,tail,h1,3,48,0.011935503,0.00874519348
a/tail/h1,a,tail,h1,3,49,0.0075845011,0.0077457428
a/tail/h1,a,tail,h1,3,50,-0.00637854376,-0.00124931335
a/tail/h1,a,tail,h1,3,51,-0.000116134721,-0.00324821472
a/tail/h1,a,tail,h1,3,52,-0.0121655019,-0.00724601746
a/tail/h1,a,tail,h1,3,53,-0.00791673056,-0.00624656677
a/tail/h1,a,tail,h1,3,54,-0.000968415716,0.0017490387
a/tail/h1,a,tail,h1,3,55,-0.00786185517,0.000749588013
a/tail/h1,a,tail,h1,3,56,0.00499072978,-0.00324821472
a/tail/h1,a,tail,h1,3,57,0.00385177326,0.0017490387
a/tail/h1,a,tail,h1,3,58,0.00158050963,0.00374794006
a/tail/h1,a,tail,h1,3,59,0.00955962254,0.000749588013
a/tail/h1,a,tail,h1,3,60,-0.0105442016,0.00274848938
a/tail/h1,a,tail,h1,3,61,-0.0133155475,0.000749588013
a/tail/h1,a,tail,h1,3,62,0.00930462246,0.00574684143
a/tail/h1,a,tail,h1,3,63,-0.00302151447,-0.00124931335
a/tail/h1,a,tail,h1,4,0,-0.00728107206,-0.00413835049
a/tail/h1,a,tail,h1,4,1,0.00722359345,0.000858902931
a/tail/h1,a,tail,h1,4,2,-0.00402620141,0.00185835361
a/tail/h1,a,tail,h1,4,3,-0.00805473965,-0.00513780117
a/tail/h1,a,tail,h1,4,4,0.00243818704,-0.000140547752
a/tail/h1,a,tail,h1,4,5,0.00616840846,-0.00513780117
a/tail/h1,a,tail,h1,4,6,0.00605819901,-0.00413835049
a/tail/h1,a,tail,h1,4,7,-0.00277500376,-0.00113999844
a/tail/h1,a,tail,h1,4,8,-0.00132547375,-0.00213944912
a/tail/h1,a,tail,h1,4,9,-0.00291213658,0.00385725498
a/tail/h1,a,tail,h1,4,10,-0.0114130206,-0.000140547752
a/tail/h1,a,tail,h1,4,11,0.0094986592,0.00485670567
a/tail/h1,a,tail,h1,4,12,0.00384200658,-0.000140547752
a/tail/h1,a,tail,h1,4,13,0.00449509211,0.0028578043
a/tail/h1,a,tail,h1,4,14,0.0061011055,-0.00213944912
a/tail/h1,a,tail,h1,4,15,0.000867377177,-0.000140547752
a/tail/h1,a,tail,h1,4,16,0.00306425281,-0.0031388998
a/tail/h1,a,tail,h1,4,17,0.00221055923,-0.00113999844
a/tail/h1,a,tail,h1,4,18,0.0055865088,-0.0031388998
a/tail/h1,a,tail,h1,4,19,-0.00606395057,0.00485670567
a/tail/h1,a,tail,h1,4,20,0.0100995166,0.000858902931
a/tail/h1,a,tail,h1,4,21,0.00274597518,0.00385725498
a/tail/h1,a,tail,h1,4,22,-0.00142521933,-0.00513780117
a/tail/h1,a,tail,h1,4,23,0.00245167166,-0.00113999844
a/tail/h1,a,tail,h1,4,24,-0.00855035856,-0.0031388998
a/tail/h1,a,tail,h1,4,25,-0.014268291,-0.0031388998
a/tail/h1,a,tail,h1,4,26,-0.00810589022,-0.00613725185
a/tail/h1,a,tail,h1,4,27,-0.0158796782,-0.000140547752
a/tail/h1,a,tail,h1,4,28,0.0120641674,0.00685560703
a/tail/h1,a,tail,h1,4,29,0.00138411522,-0.00413835049
a/tail/h1,a,tail,h1,4,30,-0.0129615642,0.000858902931
a/tail/h1,a,tail,h1,4,31,0.00872115363,-0.00413835049
a/tail/h1,a,tail,h1,4,32,0.00131864278,-0.00113999844
a/tail/h1,a,tail,h1,4,33,0.0116940703,0.00385725498
a/tail/h1,a,tail,h1,4,34,-0.000320364579,0.00585615635
a/tail/h1,a,tail,h1,4,35,-0.00187400365,-0.00213944912
a/tail/h1,a,tail,h1,4,36,0.0116548058,0.0088545084
a/tail/h1,a,tail,h1,4,37,-0.00669516795,-0.00113999844
a/tail/h1,a,tail,h1,4,38,-0.00150740947,-0.00813615322
a/tail/h1,a,tail,h1,4,39,0.0120372075,0.00785505772
a/tail/h1,a,tail,h1,4,40,-0.00321035795,-0.00113999844
a/tail/h1,a,tail,h1,4,41,0.00371280373,0.0028578043
a/tail/h1,a,tail,h1,4,42,-0.00649854759,-0.00213944912
a/tail/h1,a,tail,h1,4,43,0.0006113417,-0.00113999844
a/tail/h1,a,tail,h1,4,44,0.0126086063,0.00785505772
a/tail/h1,a,tail,h1,4,45,0.00736714751,-0.000140547752
a/tail/h1,a,tail,h1,4,46,0.00463830601,-0.00413835049
a/tail/h1,a,tail,h1,4,47,0.00578213311,-0.00213944912
a/tail/h1,a,tail,h1,4,48,-0.00363440704,0.000858902931
a/tail/h1,a,tail,h1,4,49,0.00886557265,0.00585615635
